Subject,Subj/Trial Number,TestTrialNum,Stimuli,idRespTime,ItemRecognResp,SourceSizeResp,SourceLocResp,ItemStatus,OldNewItemResp,ItemRecogStatus,SourceEncodingSize,SourceEncodingLoc,SourceConfidence_absSum,SourceCorrect
P41,P41_10,10,isle,1.255390383,Guess,0,0,lure,old,FalseAlarm,,,0,
P41,P41_100,100,calf,0.697427329,Remember,0,0,target,old,Hit,small,upper,0,0
P41,P41_101,101,lime,1.797206211,New,,,lure,old,CorrectRej,,,,
P41,P41_102,102,hook,0.921597607,New,,,target,new,Miss,small,lower,,
P41,P41_103,103,haze,1.256902743,New,,,lure,old,CorrectRej,,,,
P41,P41_104,104,deer,1.22956617,Guess,0,0,target,old,Hit,large,lower,0,0
P41,P41_105,105,bass,1.605989969,Remember,0,0,target,old,Hit,large,lower,0,0
P41,P41_106,106,lint,2.328758824,New,,,lure,old,CorrectRej,,,,
P41,P41_107,107,grape,1.579517343,New,,,lure,old,CorrectRej,,,,
P41,P41_108,108,nerve,1.579271321,Remember,0,0,lure,old,FalseAlarm,,,0,
P41,P41_109,109,fuse,1.229709256,New,,,lure,old,CorrectRej,,,,
P41,P41_11,11,herb,1.229804344,New,,,lure,old,CorrectRej,,,,
P41,P41_110,110,flame,0.921551723,Remember,-4,4,target,old,Hit,small,upper,8,2
P41,P41_111,111,skull,1.229717104,New,,,lure,old,CorrectRej,,,,
P41,P41_112,112,rake,1.22937539,Remember,0,4,target,old,Hit,large,upper,4,1
P41,P41_113,113,mole,1.645262406,New,,,lure,old,CorrectRej,,,,
P41,P41_114,114,cork,1.413932119,New,,,lure,old,CorrectRej,,,,
P41,P41_115,115,badge,0.89666964,Guess,0,0,target,old,Hit,large,lower,0,0
P41,P41_116,116,ridge,0.896836271,New,,,lure,old,CorrectRej,,,,
P41,P41_117,117,stove,0.926730874,New,,,lure,old,CorrectRej,,,,
P41,P41_118,118,flag,0.896739372,Remember,0,4,target,old,Hit,large,lower,4,0
P41,P41_119,119,tray,2.772896168,Remember,0,-4,target,old,Hit,large,lower,4,1
P41,P41_12,12,aisle,1.579241436,New,,,lure,old,CorrectRej,,,,
P41,P41_120,120,lawn,1.945752187,Know,0,0,lure,old,FalseAlarm,,,0,
P41,P41_121,121,tent,0.896777105,Remember,0,-4,target,old,Hit,small,lower,4,1
P41,P41_122,122,goat,1.579350108,New,,,lure,old,CorrectRej,,,,
P41,P41_123,123,dome,0.903893344,New,,,lure,old,CorrectRej,,,,
P41,P41_124,124,pier,0.697145988,Remember,0,4,target,old,Hit,large,upper,4,1
P41,P41_125,125,sponge,0.580026293,New,,,target,new,Miss,small,lower,,
P41,P41_126,126,wheat,1.413931817,Remember,0,0,target,old,Hit,small,upper,0,0
P41,P41_127,127,crown,1.636372089,Remember,0,-4,target,old,Hit,large,lower,4,1
P41,P41_128,128,crumb,1.229929318,Remember,0,0,target,old,Hit,small,upper,0,0
P41,P41_13,13,wing,2.336063127,New,,,lure,old,CorrectRej,,,,
P41,P41_14,14,dough,1.229627148,Know,0,0,target,old,Hit,large,upper,0,0
P41,P41_15,15,fork,1.414107504,New,,,lure,old,CorrectRej,,,,
P41,P41_16,16,yacht,1.047287036,Remember,-4,4,target,old,Hit,large,lower,8,0
P41,P41_17,17,nest,1.234780338,Remember,4,-4,target,old,Hit,large,upper,8,1
P41,P41_18,18,nurse,1.229635298,New,,,lure,old,CorrectRej,,,,
P41,P41_19,19,chalk,1.945300593,Remember,-4,-4,target,old,Hit,small,lower,8,2
P41,P41_2,2,bell,2.615190003,New,,,lure,old,CorrectRej,,,,
P41,P41_20,20,toast,2.197464912,New,,,lure,old,CorrectRej,,,,
P41,P41_21,21,moss,0.939718448,Remember,4,4,target,old,Hit,large,upper,8,2
P41,P41_22,22,seal,0.697514267,Remember,-4,-4,target,old,Hit,large,lower,8,1
P41,P41_23,23,wrap,2.197430197,New,,,target,new,Miss,small,upper,,
P41,P41_24,24,germ,1.047391784,New,,,lure,old,CorrectRej,,,,
P41,P41_25,25,leaf,0.896688356,Remember,-4,4,target,old,Hit,small,upper,8,2
P41,P41_26,26,bean,1.047443102,Remember,-4,4,target,old,Hit,small,upper,8,2
P41,P41_27,27,mosque,2.61355901,New,,,target,new,Miss,small,upper,,
P41,P41_28,28,lens,1.413952042,New,,,lure,old,CorrectRej,,,,
P41,P41_29,29,pine,1.414024189,New,,,target,new,Miss,large,upper,,
P41,P41_3,3,wolf,2.727864087,Remember,4,-4,target,old,Hit,large,lower,8,2
P41,P41_30,30,mouse,1.229597866,Know,0,0,lure,old,FalseAlarm,,,0,
P41,P41_31,31,mule,1.41404864,Remember,-4,4,target,old,Hit,small,upper,8,2
P41,P41_32,32,tank,1.414145238,Know,0,0,lure,old,FalseAlarm,,,0,
P41,P41_33,33,lace,1.268153669,New,,,lure,old,CorrectRej,,,,
P41,P41_34,34,newt,0.896541346,Remember,-4,4,target,old,Hit,small,upper,8,2
P41,P41_35,35,kick,1.952802619,Guess,0,0,lure,old,FalseAlarm,,,0,
P41,P41_36,36,quart,3.16040879,Remember,4,4,target,old,Hit,large,upper,8,2
P41,P41_37,37,bush,2.331309006,New,,,lure,old,CorrectRej,,,,
P41,P41_38,38,knight,1.579324147,New,,,lure,old,CorrectRej,,,,
P41,P41_39,39,spruce,1.579117066,Remember,2,-4,target,old,Hit,large,lower,6,2
P41,P41_4,4,trout,1.797016336,Know,0,0,lure,old,FalseAlarm,,,0,
P41,P41_40,40,waist,1.229810382,New,,,target,new,Miss,small,lower,,
P41,P41_41,41,peach,2.613899819,Remember,0,0,target,old,Hit,large,upper,0,0
P41,P41_42,42,vest,0.697385369,New,,,lure,old,CorrectRej,,,,
P41,P41_43,43,ditch,0.896718543,New,,,lure,old,CorrectRej,,,,
P41,P41_44,44,wreck,1.41402117,New,,,lure,old,CorrectRej,,,,
P41,P41_45,45,dusk,1.234516807,Remember,3,-4,target,old,Hit,large,lower,7,2
P41,P41_46,46,noose,1.047316619,Remember,-4,-4,target,old,Hit,small,lower,8,2
P41,P41_47,47,rack,2.197406651,New,,,lure,old,CorrectRej,,,,
P41,P41_48,48,glove,0.920523862,Guess,0,0,target,old,Hit,large,upper,0,0
P41,P41_49,49,rail,1.264838252,Guess,0,0,target,old,Hit,small,upper,0,0
P41,P41_5,5,witch,2.614839836,Remember,4,-4,target,old,Hit,large,lower,8,2
P41,P41_50,50,blade,2.19746944,Remember,-4,4,target,old,Hit,small,upper,8,2
P41,P41_51,51,graph,1.579257435,Know,0,0,target,old,Hit,small,upper,0,0
P41,P41_52,52,starch,2.38884869,New,,,lure,old,CorrectRej,,,,
P41,P41_53,53,thread,0.918378485,Remember,0,-4,target,old,Hit,small,lower,4,1
P41,P41_54,54,frost,1.655051385,New,,,lure,old,CorrectRej,,,,
P41,P41_55,55,purse,1.047406877,Remember,0,-2,target,old,Hit,large,upper,2,0
P41,P41_56,56,yoke,1.0475074,Remember,1,-4,target,old,Hit,large,lower,5,2
P41,P41_57,57,lamp,1.414069469,New,,,target,new,Miss,small,lower,,
P41,P41_58,58,kiss,1.957511158,New,,,lure,old,CorrectRej,,,,
P41,P41_59,59,clam,1.961345185,New,,,lure,old,CorrectRej,,,,
P41,P41_6,6,cage,2.414438352,New,,,lure,old,CorrectRej,,,,
P41,P41_60,60,fleet,1.579347089,New,,,lure,old,CorrectRej,,,,
P41,P41_61,61,rope,1.415937429,New,,,target,new,Miss,small,upper,,
P41,P41_62,62,flood,1.797280772,Guess,0,0,target,old,Hit,small,lower,0,0
P41,P41_63,63,scar,1.945508882,Know,0,0,lure,old,FalseAlarm,,,0,
P41,P41_64,64,globe,1.047481741,New,,,lure,old,CorrectRej,,,,
P41,P41_65,65,jeep,1.797438045,Remember,0,-4,target,old,Hit,large,upper,4,0
P41,P41_66,66,pill,1.229755442,New,,,lure,old,CorrectRej,,,,
P41,P41_67,67,hymn,1.413930006,Remember,3,0,target,old,Hit,large,upper,3,1
P41,P41_68,68,mink,0.929035033,New,,,target,new,Miss,large,upper,,
P41,P41_69,69,juice,1.945806524,New,,,lure,old,CorrectRej,,,,
P41,P41_7,7,doll,2.613793561,Remember,4,4,target,old,Hit,small,lower,8,0
P41,P41_70,70,hood,0.896729108,New,,,target,new,Miss,large,lower,,
P41,P41_71,71,vase,1.579329581,New,,,lure,old,CorrectRej,,,,
P41,P41_72,72,foil,1.413916422,Guess,0,0,lure,old,FalseAlarm,,,0,
P41,P41_73,73,hawk,1.277471734,New,,,lure,old,CorrectRej,,,,
P41,P41_74,74,lard,1.252081607,New,,,target,new,Miss,small,lower,,
P41,P41_75,75,pearl,1.047360088,Remember,-2,4,target,old,Hit,small,upper,6,2
P41,P41_76,76,arch,0.896810311,Remember,-3,4,target,old,Hit,small,lower,7,1
P41,P41_77,77,cream,1.57928732,New,,,target,new,Miss,large,upper,,
P41,P41_78,78,pork,1.047305148,Remember,0,0,lure,old,FalseAlarm,,,0,
P41,P41_79,79,drum,0.896567307,Remember,4,-4,target,old,Hit,large,lower,8,2
P41,P41_8,8,veil,1.229738839,New,,,target,new,Miss,small,upper,,
P41,P41_80,80,tooth,1.229862001,New,,,lure,old,CorrectRej,,,,
P41,P41_81,81,brick,1.229686917,Guess,0,0,lure,old,FalseAlarm,,,0,
P41,P41_82,82,mast,1.945852408,New,,,lure,old,CorrectRej,,,,
P41,P41_83,83,grate,0.921639265,Guess,0,0,lure,old,FalseAlarm,,,0,
P41,P41_84,84,quill,1.413860576,Remember,0,-4,target,old,Hit,large,lower,4,1
P41,P41_85,85,ramp,1.414094524,Know,0,0,target,old,Hit,small,lower,0,0
P41,P41_86,86,gown,0.945817995,Remember,0,0,lure,old,FalseAlarm,,,0,
P41,P41_87,87,whip,1.229435461,New,,,lure,old,CorrectRej,,,,
P41,P41_88,88,keel,1.579314186,Remember,0,0,target,old,Hit,small,lower,0,0
P41,P41_89,89,heel,0.896715826,New,,,lure,old,CorrectRej,,,,
P41,P41_9,9,maze,2.440991576,New,,,lure,old,CorrectRej,,,,
P41,P41_90,90,pipe,1.229711067,Remember,4,4,target,old,Hit,large,upper,8,2
P41,P41_91,91,tomb,1.271747409,New,,,target,new,Miss,small,lower,,
P41,P41_92,92,isle,1.579560812,Remember,4,-4,target,old,Hit,large,lower,8,2
P41,P41_93,93,calf,1.4138645,New,,,lure,old,CorrectRej,,,,
P41,P41_94,94,lime,1.0473459,Remember,0,0,target,old,Hit,small,upper,0,0
P41,P41_95,95,hook,1.413798391,New,,,lure,old,CorrectRej,,,,
P41,P41_96,96,haze,1.241761944,New,,,lure,old,CorrectRej,,,,
P41,P41_97,97,duke,1.583031692,New,,,lure,old,CorrectRej,,,,
P41,P41_98,98,deer,1.643084428,Guess,0,0,lure,old,FalseAlarm,,,0,
P41,P41_99,99,bass,1.414046225,Guess,0,0,lure,old,FalseAlarm,,,0,
P42,P42_10,10,lint,1.945628723,New,,,target,new,Miss,small,lower,,
P42,P42_100,100,grape,2.197219493,New,,,target,new,Miss,small,lower,,
P42,P42_101,101,nerve,2.613896197,New,,,lure,old,CorrectRej,,,,
P42,P42_102,102,fuse,2.364714938,Remember,3,3,target,old,Hit,large,upper,6,2
P42,P42_103,103,herb,1.65377388,Guess,-1,1,target,old,Hit,large,lower,2,0
P42,P42_104,104,flame,1.79740484,Remember,2,-3,target,old,Hit,small,lower,5,1
P42,P42_105,105,skull,1.989583739,Guess,0,0,target,old,Hit,small,upper,0,0
P42,P42_106,106,rake,1.994816623,Guess,-1,2,target,old,Hit,small,lower,3,1
P42,P42_107,107,mole,1.796990375,New,,,target,new,Miss,large,upper,,
P42,P42_108,108,rein,3.283146854,New,,,lure,old,CorrectRej,,,,
P42,P42_109,109,cork,2.613760356,New,,,lure,old,CorrectRej,,,,
P42,P42_11,11,badge,3.146059489,Remember,0,0,target,old,Hit,small,upper,0,0
P42,P42_110,110,ridge,3.046743673,Guess,1,1,target,old,Hit,small,lower,2,0
P42,P42_111,111,stove,2.328694526,New,,,lure,old,CorrectRej,,,,
P42,P42_112,112,flag,2.328594004,Remember,2,2,target,old,Hit,large,lower,4,1
P42,P42_113,113,tray,2.197432008,New,,,target,new,Miss,small,upper,,
P42,P42_114,114,aisle,2.197339938,New,,,target,new,Miss,small,lower,,
P42,P42_115,115,lawn,2.197263867,New,,,lure,old,CorrectRej,,,,
P42,P42_116,116,tent,2.416544787,New,,,target,new,Miss,small,upper,,
P42,P42_117,117,goat,2.728231762,New,,,lure,old,CorrectRej,,,,
P42,P42_118,118,dome,2.442460768,Guess,2,-1,target,old,Hit,large,upper,3,1
P42,P42_119,119,pier,2.197146743,Remember,2,-3,target,old,Hit,large,lower,5,2
P42,P42_12,12,sponge,1.945669174,New,,,lure,old,CorrectRej,,,,
P42,P42_120,120,wheat,2.197251793,Remember,-2,0,target,old,Hit,large,upper,2,0
P42,P42_121,121,bolt,1.945846068,Remember,-1,-3,target,old,Hit,large,lower,4,1
P42,P42_122,122,crown,2.728029812,Guess,-2,1,lure,old,FalseAlarm,,,3,
P42,P42_123,123,itch,1.945272519,New,,,lure,old,CorrectRej,,,,
P42,P42_124,124,crumb,2.353705808,New,,,lure,old,CorrectRej,,,,
P42,P42_125,125,wing,2.613882009,Remember,1,-2,target,old,Hit,large,upper,3,1
P42,P42_126,126,dough,2.372199758,New,,,lure,old,CorrectRej,,,,
P42,P42_127,127,fork,2.328532121,New,,,target,new,Miss,small,lower,,
P42,P42_128,128,yacht,2.32867249,New,,,lure,old,CorrectRej,,,,
P42,P42_13,13,nest,1.945642307,New,,,lure,old,CorrectRej,,,,
P42,P42_14,14,reed,3.497171949,Remember,-2,-2,target,old,Hit,small,lower,4,2
P42,P42_15,15,nurse,2.038450451,Remember,0,0,target,old,Hit,small,lower,0,0
P42,P42_16,16,chalk,1.945873538,New,,,target,new,Miss,large,upper,,
P42,P42_17,17,bell,2.352642931,New,,,lure,old,CorrectRej,,,,
P42,P42_18,18,toast,1.945621479,New,,,lure,old,CorrectRej,,,,
P42,P42_20,20,moss,2.613601271,New,,,lure,old,CorrectRej,,,,
P42,P42_21,21,hail,1.94527433,Remember,-3,-2,target,old,Hit,large,upper,5,0
P42,P42_22,22,seal,1.947427555,New,,,lure,old,CorrectRej,,,,
P42,P42_23,23,wrap,1.971304719,New,,,lure,old,CorrectRej,,,,
P42,P42_24,24,germ,2.197131649,Remember,0,0,target,old,Hit,large,lower,0,0
P42,P42_25,25,leaf,1.945644119,New,,,lure,old,CorrectRej,,,,
P42,P42_26,26,bean,2.328897381,Remember,0,0,target,old,Hit,small,upper,0,0
P42,P42_27,27,mosque,2.005472869,Guess,0,0,lure,old,FalseAlarm,,,0,
P42,P42_28,28,lens,2.613875368,New,,,lure,old,CorrectRej,,,,
P42,P42_29,29,sleeve,2.328691809,New,,,target,new,Miss,small,lower,,
P42,P42_30,30,pine,2.197146441,New,,,lure,old,CorrectRej,,,,
P42,P42_31,31,wolf,2.416974648,New,,,lure,old,CorrectRej,,,,
P42,P42_33,33,mouse,3.499889667,New,,,lure,old,CorrectRej,,,,
P42,P42_34,34,mule,2.197265679,New,,,lure,old,CorrectRej,,,,
P42,P42_35,35,tank,2.197139196,New,,,lure,old,CorrectRej,,,,
P42,P42_36,36,lace,2.364628906,New,,,target,new,Miss,large,lower,,
P42,P42_37,37,newt,1.581159506,Guess,0,0,target,old,Hit,large,upper,0,0
P42,P42_38,38,kick,1.945875953,New,,,lure,old,CorrectRej,,,,
P42,P42_39,39,quart,2.197294054,New,,,lure,old,CorrectRej,,,,
P42,P42_4,4,bush,3.046998752,Guess,0,0,lure,old,FalseAlarm,,,0,
P42,P42_40,40,knight,1.797162138,Guess,-1,1,target,old,Hit,large,upper,2,1
P42,P42_41,41,spruce,1.63827748,Remember,-3,-2,target,old,Hit,large,upper,5,0
P42,P42_42,42,trout,1.945690003,Know,-3,4,target,old,Hit,small,upper,7,2
P42,P42_43,43,waist,1.945493185,New,,,lure,old,CorrectRej,,,,
P42,P42_44,44,peach,3.497211795,New,,,lure,old,CorrectRej,,,,
P42,P42_45,45,vest,1.797173911,New,,,lure,old,CorrectRej,,,,
P42,P42_46,46,ditch,3.49714478,New,,,lure,old,CorrectRej,,,,
P42,P42_47,47,wreck,1.986113161,Remember,0,0,target,old,Hit,large,lower,0,0
P42,P42_48,48,rack,1.797364993,Guess,0,0,lure,old,FalseAlarm,,,0,
P42,P42_49,49,glove,1.797350202,Guess,0,0,target,old,Hit,large,upper,0,0
P42,P42_50,50,rail,1.972023467,New,,,lure,old,CorrectRej,,,,
